datum,fullDepo,balance,equity,hozamManual,hozamRobot
2018.12.19 22:50,1743.05,1984.60,1984.60,166.12,75.43
2018.12.19 22:51,1743.05,1977.38,1977.38,158.90,75.43
2018.12.20 10:40,1743.05,1977.96,1977.96,159.48,75.43
2018.12.20 10:40,1743.05,1976.21,1976.21,157.73,75.43
2018.12.20 10:40,1743.05,1976.90,1976.90,158.42,75.43
2018.12.20 10:40,1743.05,1978.06,1978.06,159.58,75.43
2018.12.20 10:59,1743.05,1968.66,1968.66,150.18,75.43
2018.12.20 10:59,1743.05,1963.69,1963.69,145.21,75.43
2018.12.20 10:59,1743.05,1958.49,1958.49,140.01,75.43
2018.12.20 10:59,1743.05,1948.97,1948.97,130.49,75.43
2018.12.20 14:26,1743.05,1951.73,1951.73,133.25,75.43
2018.12.20 14:26,1743.05,1953.63,1953.63,135.15,75.43
2018.12.20 14:26,1743.05,1955.29,1955.29,136.81,75.43
2018.12.20 14:26,1743.05,1956.94,1956.94,138.46,75.43
2018.12.20 14:26,1743.05,1957.62,1957.62,139.14,75.43
2018.12.20 14:26,1743.05,1956.41,1956.41,137.93,75.43
2018.12.20 14:26,1743.05,1956.07,1956.07,137.59,75.43
2018.12.20 14:26,1743.05,1953.90,1953.90,135.42,75.43
2018.12.20 14:37,1743.05,1954.23,1954.23,135.75,75.43
2018.12.20 14:37,1743.05,1949.85,1949.85,131.37,75.43
2018.12.20 14:58,1743.05,1947.78,1947.78,129.30,75.43
2018.12.20 14:58,1743.05,1944.94,1944.94,126.46,75.43
2018.12.20 14:58,1743.05,1930.72,1930.72,112.24,75.43
2018.12.20 15:44,1743.05,1951.87,1951.87,133.39,75.43
2018.12.20 15:49,1743.05,1989.97,1989.97,171.49,75.43
2018.12.20 15:58,1743.05,2018.70,2018.70,200.22,75.43
2018.12.20 17:20,1743.05,2012.80,2012.80,194.32,75.43
2018.12.20 17:20,1743.05,2005.40,2005.40,186.92,75.43
2018.12.20 17:20,1743.05,2004.67,2004.67,186.19,75.43
2018.12.20 17:45,1743.05,2005.96,2005.96,187.48,75.43
2018.12.20 17:45,1743.05,2020.08,2020.08,201.60,75.43
2018.12.20 17:57,1743.05,2007.08,2007.08,188.60,75.43
2018.12.20 18:08,1743.05,1991.34,1991.34,172.86,75.43
2018.12.20 18:08,1743.05,1985.44,1985.44,166.96,75.43
2018.12.20 18:08,1743.05,1976.57,1976.57,158.09,75.43
2018.12.20 18:29,1743.05,1978.18,1978.18,159.70,75.43
2018.12.20 18:31,1743.05,2025.08,2025.08,206.60,75.43
2018.12.20 19:03,1743.05,2021.04,2021.04,206.60,71.39
2018.12.20 19:03,1743.05,2016.30,2016.30,206.60,66.65
2018.12.20 19:26,1743.05,2005.79,2005.79,196.09,66.65
2018.12.20 21:03,1743.05,2013.31,2013.31,196.09,74.17
2018.12.20 21:03,1743.05,2021.11,2021.11,196.09,81.97
2018.12.21 10:15,1743.05,2021.14,2021.14,196.12,81.97
2018.12.21 10:16,1743.05,2023.75,2023.75,198.73,81.97
2018.12.21 11:07,2442.12,2722.82,2722.82,198.73,81.97
2018.12.21 11:11,2442.12,2718.73,2718.73,194.64,81.97
2018.12.21 11:11,2442.12,2722.35,2722.35,198.26,81.97
2018.12.21 11:42,2442.12,2722.70,2722.70,198.61,81.97
2018.12.21 12:36,2442.12,2723.63,2723.63,199.54,81.97
2018.12.21 12:36,2442.12,2722.52,2722.52,198.43,81.97
2018.12.21 12:36,2442.12,2719.59,2719.59,195.50,81.97
2018.12.21 12:36,2442.12,2720.10,2720.10,196.01,81.97
2018.12.21 12:36,2442.12,2719.25,2719.25,195.16,81.97
2018.12.21 12:36,2442.12,2723.24,2723.24,199.15,81.97
2018.12.21 12:36,2442.12,2724.72,2724.72,200.63,81.97
2018.12.21 12:36,2442.12,2730.24,2730.24,206.15,81.97
2018.12.21 13:44,2442.12,2726.73,2726.73,202.64,81.97
2018.12.21 13:44,2442.12,2724.47,2724.47,200.38,81.97
2018.12.21 13:44,2442.12,2717.43,2717.43,193.34,81.97
2018.12.21 13:44,2442.12,2713.90,2713.90,189.81,81.97
2018.12.21 13:44,2442.12,2709.69,2709.69,185.60,81.97
2018.12.21 13:44,2442.12,2703.83,2703.83,179.74,81.97
2018.12.21 14:11,2442.12,2690.10,2690.10,166.01,81.97
2018.12.21 14:11,2442.12,2684.27,2684.27,160.18,81.97
2018.12.21 14:12,2442.12,2681.55,2681.55,157.46,81.97
2018.12.21 14:12,2442.12,2672.73,2672.73,148.64,81.97
2018.12.21 14:14,2442.12,2652.42,2652.42,128.33,81.97
2018.12.21 14:14,2442.12,2640.89,2640.89,116.80,81.97
2018.12.21 14:26,2442.12,2642.64,2642.64,118.55,81.97
2018.12.21 14:32,2442.12,2657.46,2657.46,133.37,81.97
2018.12.21 14:32,2442.12,2654.56,2654.56,130.47,81.97
2018.12.21 14:32,2442.12,2653.15,2653.15,129.06,81.97
2018.12.21 14:48,2442.12,2625.06,2625.06,100.97,81.97
2018.12.21 14:48,2442.12,2621.76,2621.76,97.67,81.97
2018.12.21 14:48,2442.12,2617.96,2617.96,93.87,81.97
2018.12.21 14:48,2442.12,2613.68,2613.68,89.59,81.97
2018.12.21 15:02,2442.12,2622.52,2622.52,98.43,81.97
2018.12.21 15:02,2442.12,2625.84,2625.84,101.75,81.97
2018.12.21 15:03,2442.12,2610.29,2610.29,86.20,81.97
2018.12.21 15:20,2442.12,2571.66,2571.66,47.57,81.97
2018.12.21 15:20,2442.12,2555.10,2555.10,31.01,81.97
2018.12.21 16:05,2442.12,2560.30,2560.30,36.21,81.97
2018.12.21 16:08,2442.12,2586.82,2586.82,62.73,81.97
2018.12.21 16:08,2442.12,2607.58,2607.58,83.49,81.97
2018.12.21 16:15,2442.12,2604.69,2604.69,80.60,81.97
2018.12.21 16:27,2442.12,2607.80,2607.80,83.71,81.97
2018.12.21 16:27,2442.12,2600.20,2600.20,76.11,81.97
2018.12.21 16:27,2442.12,2633.40,2633.40,109.31,81.97
2018.12.21 16:28,2442.12,2623.62,2623.62,99.53,81.97
2018.12.21 16:37,2442.12,2623.54,2623.54,99.45,81.97
2018.12.21 16:38,2442.12,2620.08,2620.08,95.99,81.97
2018.12.21 16:38,2442.12,2628.12,2628.12,104.03,81.97
2018.12.21 16:40,2442.12,2623.50,2623.50,99.41,81.97
2018.12.21 16:40,2442.12,2610.75,2610.75,86.66,81.97
2018.12.21 17:10,2442.12,2615.08,2615.08,90.99,81.97
2018.12.21 17:10,2442.12,2618.93,2618.93,94.84,81.97
2018.12.21 17:10,2442.12,2631.39,2631.39,107.30,81.97
2018.12.21 17:10,2442.12,2646.09,2646.09,122.00,81.97
2018.12.21 17:10,2442.12,2641.79,2641.79,117.70,81.97
2018.12.21 17:10,2442.12,2628.87,2628.87,104.78,81.97
2018.12.21 17:10,2442.12,2619.07,2619.07,94.98,81.97
2018.12.21 17:34,2442.12,2633.05,2633.05,108.96,81.97
2018.12.21 17:34,2442.12,2642.90,2642.90,118.81,81.97
2018.12.21 17:34,2442.12,2647.03,2647.03,122.94,81.97
2018.12.21 17:34,2442.12,2652.93,2652.93,128.84,81.97
2018.12.21 17:34,2442.12,2647.04,2647.04,122.95,81.97
2018.12.21 17:34,2442.12,2636.76,2636.76,112.67,81.97
2018.12.21 17:34,2442.12,2657.60,2657.60,133.51,81.97
2018.12.21 17:52,2442.12,2649.12,2649.12,125.03,81.97
2018.12.21 17:52,2442.12,2634.36,2634.36,110.27,81.97
2018.12.21 17:52,2442.12,2624.82,2624.82,100.73,81.97
2018.12.21 17:52,2442.12,2606.40,2606.40,82.31,81.97
2018.12.21 17:52,2442.12,2594.06,2594.06,69.97,81.97
2018.12.21 17:52,2442.12,2574.94,2574.94,50.85,81.97
2018.12.21 17:52,2442.12,2559.78,2559.78,35.69,81.97
2018.12.21 17:52,2442.12,2538.70,2538.70,14.61,81.97
2018.12.21 17:52,2442.12,2520.08,2520.08,-4.01,81.97
2018.12.21 18:19,2442.12,2562.04,2562.04,37.95,81.97
2018.12.21 18:19,2442.12,2608.96,2608.96,84.87,81.97
2018.12.21 18:19,2442.12,2667.12,2667.12,143.03,81.97
2018.12.21 18:26,2442.12,2654.76,2654.76,130.67,81.97
2018.12.21 18:28,2442.12,2654.48,2654.48,130.39,81.97
2018.12.21 18:29,2442.12,2657.84,2657.84,133.75,81.97
2018.12.21 18:29,2442.12,2634.44,2634.44,110.35,81.97
2018.12.21 18:29,2442.12,2628.99,2628.99,104.90,81.97
2018.12.21 18:40,2442.12,2604.44,2604.44,80.35,81.97
2018.12.21 18:40,2442.12,2581.88,2581.88,57.79,81.97
2018.12.21 18:55,2442.12,2573.92,2573.92,49.83,81.97
2018.12.21 18:55,2442.12,2571.60,2571.60,47.51,81.97
2018.12.21 18:55,2442.12,2573.92,2573.92,49.83,81.97
2018.12.21 18:56,2442.12,2548.88,2548.88,24.79,81.97
2018.12.21 19:41,2442.12,2656.88,2656.88,132.79,81.97
2018.12.21 19:41,2442.12,2744.00,2744.00,219.91,81.97
2018.12.21 20:02,2442.12,2737.72,2737.72,219.91,75.69
2018.12.21 20:02,2442.12,2731.40,2731.40,219.91,69.37
2018.12.21 20:04,2442.12,2731.75,2731.75,220.26,69.37
2018.12.21 20:04,2442.12,2755.87,2755.87,244.38,69.37
2018.12.21 20:10,2442.12,2732.35,2732.35,220.86,69.37
2018.12.21 20:10,2442.12,2713.13,2713.13,201.64,69.37
2018.12.21 20:17,2442.12,2708.31,2708.31,196.82,69.37
2018.12.21 20:17,2442.12,2702.04,2702.04,190.55,69.37
2018.12.21 20:22,2442.12,2677.97,2677.97,166.48,69.37
2018.12.21 20:22,2442.12,2653.67,2653.67,142.18,69.37
2018.12.21 20:23,2442.12,2635.51,2635.51,124.02,69.37
2018.12.21 20:30,2442.12,2628.31,2628.31,116.82,69.37
2018.12.21 20:30,2442.12,2620.59,2620.59,109.10,69.37
2018.12.21 20:30,2442.12,2604.27,2604.27,92.78,69.37
2018.12.21 21:19,2442.12,2609.61,2609.61,98.12,69.37
2018.12.21 21:20,2442.12,2611.41,2611.41,99.92,69.37
2018.12.21 21:20,2442.12,2607.88,2607.88,96.39,69.37
2018.12.21 21:22,2442.12,2611.24,2611.24,99.75,69.37
2018.12.21 21:22,2442.12,2605.98,2605.98,94.49,69.37
2018.12.21 21:22,2442.12,2602.22,2602.22,90.73,69.37
2018.12.21 21:22,2442.12,2609.84,2609.84,98.35,69.37
2018.12.21 22:17,2442.12,2668.95,2668.95,157.46,69.37
2018.12.21 22:20,2442.12,2719.84,2719.84,208.35,69.37
2018.12.21 22:20,2442.12,2754.30,2754.30,242.81,69.37
2018.12.21 22:20,2442.12,2788.26,2788.26,276.77,69.37
2018.12.21 22:20,2442.12,2818.76,2818.76,307.27,69.37
2018.12.21 22:20,2442.12,2853.72,2853.72,342.23,69.37
2018.12.21 22:35,2442.12,2867.92,2867.92,342.23,83.57
2018.12.21 22:35,2442.12,2882.57,2882.57,342.23,98.22
2018.12.24 12:31,2442.12,2904.07,2904.07,363.73,98.22
2018.12.24 13:21,2442.12,2898.57,2898.57,358.23,98.22
2018.12.24 13:42,2442.12,2889.47,2889.47,349.13,98.22
2018.12.24 13:52,2442.12,2882.87,2882.87,342.53,98.22
2018.12.24 14:41,2442.12,2888.07,2888.07,347.73,98.22
2018.12.24 15:03,2442.12,2882.33,2882.33,347.73,92.48
2018.12.24 15:03,2442.12,2875.94,2875.94,347.73,86.09
2018.12.24 16:02,2442.12,2873.07,2873.07,347.73,83.22
2018.12.24 16:02,2442.12,2870.18,2870.18,347.73,80.33
2018.12.26 10:12,2442.12,2872.12,2872.12,347.73,82.27
2018.12.26 10:12,2442.12,2873.69,2873.69,347.73,83.84
2018.12.26 10:50,2442.12,2937.79,2937.79,411.83,83.84
2018.12.26 10:50,2442.12,3027.17,3027.17,501.21,83.84
2018.12.26 13:03,2442.12,3020.75,3020.75,494.79,83.84
2018.12.26 13:03,2442.12,3011.71,3011.71,485.75,83.84
2018.12.26 13:23,2442.12,3012.32,3012.32,486.36,83.84
2018.12.26 13:23,2442.12,3012.14,3012.14,486.18,83.84
2018.12.26 14:37,2442.12,2997.51,2997.51,471.55,83.84
2018.12.26 15:01,2442.12,2995.31,2995.31,469.35,83.84
2018.12.26 15:01,2442.12,2988.75,2988.75,462.79,83.84
2018.12.26 18:20,2442.12,2996.29,2996.29,470.33,83.84
2018.12.26 18:20,2442.12,2998.39,2998.39,472.43,83.84
2018.12.26 18:20,2442.12,2985.92,2985.92,459.96,83.84
2018.12.26 18:20,2442.12,2958.49,2958.49,432.53,83.84
2018.12.26 18:20,2442.12,2983.49,2983.49,457.53,83.84
2018.12.26 19:00,2442.12,2983.79,2983.79,457.83,83.84
2018.12.26 19:03,2442.12,2973.04,2973.04,447.08,83.84
2018.12.26 19:06,2442.12,2965.31,2965.31,439.35,83.84
2018.12.26 19:06,2442.12,2957.09,2957.09,431.13,83.84
2018.12.26 19:14,2442.12,2963.96,2963.96,438.00,83.84
2018.12.26 19:15,2442.12,2979.13,2979.13,453.17,83.84
2018.12.26 19:31,2442.12,2958.82,2958.82,432.86,83.84
2018.12.26 19:43,2442.12,2959.36,2959.36,433.40,83.84
2018.12.26 19:47,2442.12,2931.48,2931.48,405.52,83.84
2018.12.26 20:29,2442.12,2933.12,2933.12,407.16,83.84
2018.12.26 20:39,2442.12,2935.70,2935.70,409.74,83.84
2018.12.26 20:39,2442.12,2939.49,2939.49,413.53,83.84
2018.12.26 20:40,2442.12,2942.46,2942.46,416.50,83.84
2018.12.26 20:53,2442.12,2931.56,2931.56,405.60,83.84
2018.12.26 20:53,2442.12,2915.18,2915.18,389.22,83.84
2018.12.26 20:56,2442.12,2906.26,2906.26,380.30,83.84
2018.12.26 21:34,2442.12,2887.71,2887.71,361.75,83.84
2018.12.26 21:34,2442.12,2871.23,2871.23,345.27,83.84
2018.12.26 21:39,2442.12,2846.47,2846.47,320.51,83.84
2018.12.26 22:06,2442.12,2827.37,2827.37,301.41,83.84
2018.12.26 22:06,2442.12,2813.87,2813.87,287.91,83.84
2018.12.26 22:19,2442.12,2849.84,2849.84,323.88,83.84
2018.12.26 22:19,2442.12,2857.71,2857.71,331.75,83.84
2018.12.26 22:19,2442.12,2865.54,2865.54,339.58,83.84
2018.12.27 02:23,2442.12,2879.76,2879.76,353.80,83.84
2018.12.27 06:05,2442.18,2879.82,2879.82,353.80,83.84
2018.12.27 07:35,2442.18,2880.54,2880.54,354.52,83.84
2018.12.27 07:37,2442.18,2883.33,2883.33,357.31,83.84
2018.12.27 09:58,2442.18,2880.71,2880.71,354.69,83.84
2018.12.27 09:58,2442.18,2883.09,2883.09,357.07,83.84
2018.12.27 09:58,2442.18,2843.99,2843.99,317.97,83.84
2018.12.27 13:38,2442.18,2903.99,2903.99,377.97,83.84
2018.12.27 13:38,2442.18,2917.29,2917.29,391.27,83.84
2018.12.27 13:41,2442.18,2940.39,2940.39,414.37,83.84
2018.12.27 16:20,2442.18,2929.61,2929.61,403.59,83.84
2018.12.27 16:20,2442.18,2905.51,2905.51,379.49,83.84
2018.12.27 16:41,2442.18,2912.94,2912.94,386.92,83.84
2018.12.27 16:48,2442.18,2887.50,2887.50,361.48,83.84
2018.12.27 16:52,2442.18,2885.07,2885.07,359.05,83.84
2018.12.27 16:52,2442.18,2882.32,2882.32,356.30,83.84
2018.12.27 17:02,2442.18,2875.43,2875.43,349.41,83.84
2018.12.27 17:02,2442.18,2861.60,2861.60,335.58,83.84
2018.12.27 17:02,2442.18,2868.70,2868.70,342.68,83.84
2018.12.27 17:02,2442.18,2883.80,2883.80,357.78,83.84
2018.12.27 17:08,2442.18,2868.04,2868.04,342.02,83.84
2018.12.27 17:08,2442.18,2857.28,2857.28,331.26,83.84
2018.12.27 17:34,2442.18,2862.79,2862.79,336.77,83.84
2018.12.27 17:34,2442.18,2860.13,2860.13,334.11,83.84
2018.12.27 17:34,2442.18,2858.23,2858.23,332.21,83.84
2018.12.27 17:34,2442.18,2878.70,2878.70,352.68,83.84
2018.12.27 17:51,2442.18,2882.78,2882.78,356.76,83.84
2018.12.27 17:51,2442.18,2883.42,2883.42,357.40,83.84
2018.12.27 17:51,2442.18,2884.89,2884.89,358.87,83.84
2018.12.27 17:51,2442.18,2887.41,2887.41,361.39,83.84
2018.12.27 18:12,2442.18,2886.07,2886.07,360.05,83.84
2018.12.27 18:12,2442.18,2887.87,2887.87,361.85,83.84
2018.12.27 18:13,2442.18,2896.13,2896.13,370.11,83.84
2018.12.27 18:13,2442.18,2895.69,2895.69,369.67,83.84
2018.12.27 18:19,2442.18,2903.09,2903.09,377.07,83.84
2018.12.27 18:24,2442.18,2914.79,2914.79,388.77,83.84
2018.12.27 18:25,2442.18,2932.59,2932.59,406.57,83.84
2018.12.27 18:38,2442.18,2937.38,2937.38,411.36,83.84
2018.12.27 18:38,2442.18,2934.68,2934.68,408.66,83.84
2018.12.27 18:38,2442.18,2932.60,2932.60,406.58,83.84
2018.12.27 18:38,2442.18,2948.48,2948.48,422.46,83.84
2018.12.27 18:50,2442.18,2949.39,2949.39,423.37,83.84
2018.12.27 18:50,2442.18,2957.73,2957.73,431.71,83.84
2018.12.27 18:50,2442.18,2966.26,2966.26,440.24,83.84
2018.12.27 19:08,2442.18,2947.97,2947.97,421.95,83.84
2018.12.27 19:08,2442.18,2942.64,2942.64,416.62,83.84
2018.12.27 19:08,2442.18,2928.65,2928.65,402.63,83.84
2018.12.27 19:38,2442.18,2929.87,2929.87,403.85,83.84
2018.12.27 19:38,2442.18,2930.13,2930.13,404.11,83.84
2018.12.27 19:39,2442.18,2932.31,2932.31,406.29,83.84
2018.12.27 19:39,2442.18,2934.91,2934.91,408.89,83.84
2018.12.27 21:29,2442.18,2968.68,2968.68,442.66,83.84
2018.12.27 21:29,2442.18,2999.54,2999.54,473.52,83.84
2018.12.27 21:29,2442.18,3005.66,3005.66,479.64,83.84
2018.12.27 21:37,2442.18,2992.52,2992.52,466.50,83.84
2018.12.27 21:37,2442.18,2985.25,2985.25,459.23,83.84
2018.12.27 21:39,2442.18,2968.21,2968.21,442.19,83.84
2018.12.27 21:39,2442.18,2957.42,2957.42,431.40,83.84
2018.12.27 21:43,2442.18,2978.32,2978.32,452.30,83.84
2018.12.27 21:44,2442.18,3004.62,3004.62,478.60,83.84
2018.12.27 21:47,2442.18,3001.43,3001.43,475.41,83.84
2018.12.27 21:47,2442.18,3014.61,3014.61,488.59,83.84
2018.12.27 21:47,2442.18,3018.62,3018.62,492.60,83.84
2018.12.27 21:47,2442.18,3015.74,3015.74,489.72,83.84
2018.12.27 21:47,2442.18,3033.19,3033.19,507.17,83.84
2018.12.27 22:11,2442.18,3021.89,3021.89,495.87,83.84
2018.12.27 22:43,2442.18,3047.65,3047.65,521.63,83.84
2018.12.27 22:43,2442.18,3108.96,3108.96,582.94,83.84
2018.12.27 22:43,2442.18,3130.89,3130.89,604.87,83.84
2018.12.27 22:44,2442.18,3178.71,3178.71,652.69,83.84
2018.12.27 22:44,2442.18,3209.76,3209.76,683.74,83.84
2018.12.27 23:30,2442.18,3209.10,3209.10,683.08,83.84
2018.12.27 23:30,2442.18,3211.08,3211.08,685.06,83.84
2018.12.28 11:04,2442.18,3232.67,3232.67,706.65,83.84
2018.12.28 13:04,2442.18,3235.39,3235.39,709.37,83.84
2018.12.28 13:29,2442.18,3249.59,3249.59,723.57,83.84
2018.12.28 14:18,2442.18,3262.37,3262.37,736.35,83.84
2018.12.28 14:18,2442.18,3261.41,3261.41,735.39,83.84
2018.12.28 14:18,2442.18,3260.04,3260.04,734.02,83.84
2018.12.28 14:18,2442.18,3255.56,3255.56,729.54,83.84
2018.12.28 14:36,2442.18,3255.95,3255.95,729.93,83.84
2018.12.28 14:36,2442.18,3255.66,3255.66,729.64,83.84
2018.12.28 14:36,2442.18,3268.03,3268.03,742.01,83.84
2018.12.28 14:59,2442.18,3247.83,3247.83,721.81,83.84
2018.12.28 15:19,2442.18,3239.13,3239.13,713.11,83.84
2018.12.28 17:21,2442.18,3226.23,3226.23,700.21,83.84
2018.12.28 17:28,2442.18,3203.71,3203.71,677.69,83.84
2018.12.28 17:28,2442.18,3186.19,3186.19,660.17,83.84
2018.12.28 17:48,2442.18,3181.87,3181.87,655.85,83.84
2018.12.28 17:48,2442.18,3179.79,3179.79,653.77,83.84
2018.12.28 17:48,2442.18,3178.61,3178.61,652.59,83.84
2018.12.28 17:48,2442.18,3171.89,3171.89,645.87,83.84
2018.12.28 17:48,2442.18,3168.22,3168.22,642.20,83.84
2018.12.28 17:52,2442.18,3159.52,3159.52,633.50,83.84
2018.12.28 17:52,2442.18,3144.62,3144.62,618.60,83.84
2018.12.28 19:16,2442.18,3144.11,3144.11,618.09,83.84
2018.12.28 19:17,2442.18,3154.30,3154.30,628.28,83.84
2018.12.28 19:17,2442.18,3156.27,3156.27,630.25,83.84
2018.12.28 19:17,2442.18,3156.65,3156.65,630.63,83.84
2018.12.28 19:18,2442.18,3156.54,3156.54,630.52,83.84
2018.12.28 19:18,2442.18,3158.30,3158.30,632.28,83.84
2018.12.28 19:18,2442.18,3160.92,3160.92,634.90,83.84
2018.12.28 19:18,2442.18,3170.44,3170.44,644.42,83.84
2018.12.28 19:19,2442.18,3164.70,3164.70,638.68,83.84
2018.12.28 19:51,2442.18,3167.61,3167.61,641.59,83.84
2018.12.28 19:51,2442.18,3166.14,3166.14,640.12,83.84
2018.12.28 19:51,2442.18,3184.95,3184.95,658.93,83.84
2018.12.28 19:52,2442.18,3177.30,3177.30,651.28,83.84
2018.12.28 19:52,2442.18,3167.15,3167.15,641.13,83.84
2018.12.28 19:59,2442.18,3136.00,3136.00,609.98,83.84
2018.12.28 20:06,2442.18,3119.54,3119.54,593.52,83.84
2018.12.28 20:07,2442.18,3102.33,3102.33,576.31,83.84
2018.12.28 20:09,2442.18,3093.45,3093.45,567.43,83.84
2018.12.28 20:09,2442.18,3081.33,3081.33,555.31,83.84
2018.12.28 20:23,2442.18,3066.23,3066.23,540.21,83.84
2018.12.28 20:23,2442.18,3060.28,3060.28,534.26,83.84
2018.12.28 20:23,2442.18,3056.19,3056.19,530.17,83.84
2018.12.28 20:23,2442.18,3053.40,3053.40,527.38,83.84
2018.12.28 20:23,2442.18,3037.78,3037.78,511.76,83.84
2018.12.28 20:46,2442.18,3032.12,3032.12,506.10,83.84
2018.12.28 20:46,2442.18,3028.05,3028.05,502.03,83.84
2018.12.28 20:46,2442.18,3029.67,3029.67,503.65,83.84
2018.12.28 20:46,2442.18,3027.29,3027.29,501.27,83.84
2018.12.28 20:46,2442.18,3023.65,3023.65,497.63,83.84
2018.12.28 22:08,2442.18,3032.31,3032.31,506.29,83.84
2018.12.28 22:08,2442.18,3075.96,3075.96,549.94,83.84
2018.12.28 22:08,2442.18,3081.08,3081.08,555.06,83.84
2018.12.28 22:10,2442.18,3082.31,3082.31,556.29,83.84
2018.12.28 22:10,2442.18,3114.88,3114.88,588.86,83.84
2018.12.28 22:10,2442.18,3118.46,3118.46,592.44,83.84
2018.12.28 22:10,2442.18,3118.96,3118.96,592.94,83.84
2018.12.28 22:10,2442.18,3118.53,3118.53,592.51,83.84
2018.12.28 22:11,2442.18,3088.61,3088.61,562.59,83.84
2018.12.28 22:20,2442.18,3073.70,3073.70,547.68,83.84
2018.12.28 22:20,2442.18,3041.37,3041.37,515.35,83.84
2018.12.28 22:21,2442.18,3034.75,3034.75,508.73,83.84
2018.12.28 22:21,2442.18,2999.01,2999.01,472.99,83.84
2018.12.28 22:25,2442.18,2989.47,2989.47,463.45,83.84
2018.12.28 22:25,2442.18,2978.43,2978.43,452.41,83.84
2018.12.28 22:25,2442.18,2956.51,2956.51,430.49,83.84
2018.12.28 22:26,2442.18,2925.86,2925.86,399.84,83.84
2018.12.28 22:33,2442.18,2934.14,2934.14,408.12,83.84
2018.12.28 22:33,2442.18,2942.22,2942.22,416.20,83.84
